11934	Guristas Dismantler	Asteroid Guristas Battleship	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11935	Guristas Extinguisher	Asteroid Guristas Battleship	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23337	Guristas Eliminator	Asteroid Guristas Battleship	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23338	Guristas Exterminator	Asteroid Guristas Battleship	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23339	Guristas Destroyer	Asteroid Guristas Battleship	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23340	Guristas Conquistador	Asteroid Guristas Battleship	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23341	Guristas Massacrer	Asteroid Guristas Battleship	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23342	Guristas Usurper	Asteroid Guristas Battleship	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
2387	Guristas Silencer	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Extreme
10265	Guristas Ascriber	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11031	Guristas Murderer	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11036	Guristas Killer	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11928	Guristas Annihilator	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11929	Guristas Nullifier	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11930	Guristas Mortifier	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11931	Guristas Inferno	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
21984	Gunslinger Silencer	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Extreme
21985	Gunslinger Ascriber	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
21986	Gunslinger Killer	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
21987	Gunslinger Murderer	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23305	Dire Guristas Silencer	Asteroid Guristas Cruiser	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
23306	Dire Guristas Ascriber	Asteroid Guristas Cruiser	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
23307	Dire Guristas Mortifier	Asteroid Guristas Cruiser	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
23308	Dire Guristas Inferno	Asteroid Guristas Cruiser	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
23309	Dire Guristas Eraser	Asteroid Guristas Cruiser	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
23310	Dire Guristas Abolisher	Asteroid Guristas Cruiser	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
23319	Guristas Eraser	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23320	Guristas Abolisher	Asteroid Guristas Cruiser	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23647	Dire Guristas Killer	Asteroid Guristas Cruiser	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
23648	Dire Guristas Murderer	Asteroid Guristas Cruiser	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
23649	Dire Guristas Annihilator	Asteroid Guristas Cruiser	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
23650	Dire Guristas Nullifier	Asteroid Guristas Cruiser	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
33134	Guristas Clone Soldier Trainer	Asteroid Guristas Cruiser	With the advent of clone soldiers, a new breed of pirate has arisen to take advantage of their existence. CONCORD, which had been content to leave the pirates be so long as they remained within their own territories, sees the presence of pirate-affiliated clone soldiers as a major threat to the safety of the cluster, and will go to extraordinary means to disrupt their operations.\n\nThis Guristas pirate is a trainer, in charge of funds, equipment and locales used in the preparation and deployment of clone soldiers loyal to the faction. For the Guristas this involves overseeing training for high-risk high-return operations and ensuring that for the soldiers in training, every shred of the fear of death will be eradicated from their minds by the time they leave the program. For those who survive the training, that is. 
33145	Guristas Clone Soldier Recruiter	Asteroid Guristas Cruiser	With the advent of clone soldiers, a new breed of pirate has arisen to take advantage of their existence. CONCORD, which had been content to leave the pirates be so long as they remained within their own territories, sees the presence of pirate-affiliated clone soldiers as a major threat to the safety of the cluster, and will go to extraordinary means to disrupt their operations. \n\nThis Guristas pirate is a recruiter, in charge of scouting vulnerable areas - remote planets, isolated outposts, interstellar colonies and other places that hold human life - with the aim of bringing in new recruits for the pirates' clone soldier programs. The Guristas are constantly in need of those who dare go further than most, and who have no fear of death. 
33174	Guristas Clone Soldier Transporter	Asteroid Guristas Cruiser	With the advent of clone soldiers, a new breed of pirate has arisen to take advantage of their existence. CONCORD, which had been content to leave the pirates be so long as they remained within their own territories, sees the presence of pirate-affiliated clone soldiers as a major threat to the safety of the cluster, and will go to extraordinary means to disrupt their operations. \n\nThis Guristas pirate is a transporter, responsible for the swift conveyance of clone soldiers to their intended destination. With the Guristas those destinations tend to be areas so thoroughly abundant in danger, shrouded in uncertainty, and densely populated with enemy numbers that even the most hotheaded pirate faction in the cluster still hesitates to enter the fray with anything less than immortal soldiers.
33189	Guristas Clone Soldier Negotiator	Asteroid Guristas Cruiser	With the advent of clone soldiers, a new breed of pirate has arisen to take advantage of their existence. CONCORD, which had been content to leave the pirates be so long as they remained within their own territories, sees the presence of pirate-affiliated clone soldiers as a major threat to the safety of the cluster, and will go to extraordinary means to disrupt their operations. \n\nThis Guristas pirate is a negotiator, a fixer who establishes contracts between pirate-trained clone soldiers and those whose missions are so dangerous, so volatile or outright crazy that even the notorious faction of thrillseekers and madmen won't dare risk them - except for the small but rapidly growing section that no longer truly needs have any fear of death.
2382	Guristas Arrogator	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very low
2383	Guristas Invader	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Moderate
2384	Guristas Imputor	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Low
2385	Guristas Despoiler	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Significant
2386	Guristas Plunderer	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: High
10266	Guristas Wrecker	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: High
11027	Guristas Infiltrator	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Moderate
11028	Guristas Saboteur	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Significant
11029	Guristas Destructor	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
11030	Guristas Demolisher	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
13041	Dire Guristas Invader	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
13042	Dire Guristas Infiltrator	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
13043	Dire Guristas Imputor	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: High
13044	Dire Guristas Arrogator	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: High
21974	Outlaw Arrogator	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very low
21975	Outlaw Imputor	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Low
21976	Outlaw Infiltrator	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Moderate
21977	Outlaw Invader	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Moderate
21978	Outlaw Despoiler	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Significant
21979	Outlaw Saboteur	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Significant
21980	Outlaw Plunderer	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: High
21981	Outlaw Wrecker	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: High
21982	Outlaw Destructor	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
21983	Outlaw Demolisher	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
23330	Dire Guristas Despoiler	Asteroid Guristas Frigate	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
23331	Dire Guristas Saboteur	Asteroid Guristas Frigate	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
23332	Dire Guristas Plunderer	Asteroid Guristas Frigate	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
23333	Dire Guristas Wrecker	Asteroid Guristas Frigate	Guristas Commanders are master tacticians, frequently veterans of empire navies before swerving off the straight path to become outlaws. Threat level: Deadly.
23334	Dire Guristas Destructor	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
23335	Dire Guristas Demolisher	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
25806	TEST ATTACKER	Asteroid Guristas Frigate	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: High
13714	Guristas Carrier	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
13715	Guristas Convoy	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
13716	Guristas Trailer	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
13717	Guristas Hauler	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
13718	Guristas Bulker	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
13719	Guristas Transporter	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
13720	Guristas Trucker	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
13721	Guristas Courier	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
13722	Guristas Loader	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
13723	Guristas Ferrier	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
13724	Guristas Gatherer	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: High
13725	Guristas Harvester	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: High
22001	Bandit Gatherer	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: High
22002	Bandit Ferrier	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
22003	Bandit Loader	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
22004	Bandit Courier	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
22029	Bandit Harvester	Asteroid Guristas Hauler	This is a fighter for the Guristas. It is protecting the assets of Guristas and may attack anyone it perceives as a threat or easy pickings. Threat level: High
13580	Vepas Minimala	Asteroid Guristas Officer	The only thing greater than Minimala's combat skills is his lust for glory. Vain and pompous, Minimala quit the Caldari Navy after being denied an admiral post. Threat level: Deadly
13584	Thon Eney	Asteroid Guristas Officer	Formerly member of the Intaki Syndicate, Eney has quickly risen through the ranks in the Guristas organization. Which comes as no wonder, as she is brilliant, charismatic and utterly corrupt. Threat level: Deadly
13589	Kaikka Peunato	Asteroid Guristas Officer	Peunato, an extremely competent pilot, was forced out of the Caldari Navy when he revealed he was gay. Since joining the Guristas, Peunato has been instrumental in expanding their power and influence. Threat level: Deadly
13603	Estamel Tharchon	Asteroid Guristas Officer	Bastard child of a prominent businessman, who ostracized her when she started displaying typical teenage rebellion symptoms. Driven on by her agenda to bring down the Caldari State, Tharchon wastes no opportunity for bringing mayhem upon the State. Threat level: Deadly
11913	Sansha's Lord	Asteroid Sansha's Nation Battleship	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11914	Sansha's Slave Lord	Asteroid Sansha's Nation Battleship	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11915	Sansha's Mutant Lord	Asteroid Sansha's Nation Battleship	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11916	Sansha's Savage Lord	Asteroid Sansha's Nation Battleship	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23372	Sansha's Plague Lord	Asteroid Sansha's Nation Battleship	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23373	Sansha's Beast Lord	Asteroid Sansha's Nation Battleship	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23374	Sansha's Overlord	Asteroid Sansha's Nation Battleship	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23375	Sansha's Dark Lord	Asteroid Sansha's Nation Battleship	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23376	Sansha's Dread Lord	Asteroid Sansha's Nation Battleship	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23377	Sansha's Tyrant	Asteroid Sansha's Nation Battleship	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
10030	Sansha's Ravager	Asteroid Sansha's Nation Cruiser	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Extreme
10274	Sansha's Ravisher	Asteroid Sansha's Nation Cruiser	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Extreme
11037	Sansha's Beast	Asteroid Sansha's Nation Cruiser	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11038	Sansha's Juggernaut	Asteroid Sansha's Nation Cruiser	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11909	Sansha's Slaughterer	Asteroid Sansha's Nation Cruiser	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11910	Sansha's Execrator	Asteroid Sansha's Nation Cruiser	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11911	Sansha's Mutilator	Asteroid Sansha's Nation Cruiser	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
11912	Sansha's Torturer	Asteroid Sansha's Nation Cruiser	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23366	Sansha's Loyal Ravisher	Asteroid Sansha's Nation Cruiser	Revelling in the symbiotic relationship of man and machine Sansha's Commanders can push themselves harder and further than others. Threat level: Deadly.
23367	Sansha's Loyal Ravager	Asteroid Sansha's Nation Cruiser	Revelling in the symbiotic relationship of man and machine Sansha's Commanders can push themselves harder and further than others. Threat level: Deadly.
23368	Sansha's Loyal Mutilator	Asteroid Sansha's Nation Cruiser	Revelling in the symbiotic relationship of man and machine Sansha's Commanders can push themselves harder and further than others. Threat level: Deadly.
23369	Sansha's Loyal Torturer	Asteroid Sansha's Nation Cruiser	Revelling in the symbiotic relationship of man and machine Sansha's Commanders can push themselves harder and further than others. Threat level: Deadly.
23370	Sansha's Loyal Fiend	Asteroid Sansha's Nation Cruiser	Revelling in the symbiotic relationship of man and machine Sansha's Commanders can push themselves harder and further than others. Threat level: Deadly.
23371	Sansha's Loyal Hellhound	Asteroid Sansha's Nation Cruiser	Revelling in the symbiotic relationship of man and machine Sansha's Commanders can push themselves harder and further than others. Threat level: Deadly.
23381	Sansha's Fiend	Asteroid Sansha's Nation Cruiser	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23382	Sansha's Hellhound	Asteroid Sansha's Nation Cruiser	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Deadly
23651	Sansha's Loyal Beast	Asteroid Sansha's Nation Cruiser	Revelling in the symbiotic relationship of man and machine Sansha's Commanders can push themselves harder and further than others. Threat level: Deadly.
23652	Sansha's Loyal Juggernaut	Asteroid Sansha's Nation Cruiser	Revelling in the symbiotic relationship of man and machine Sansha's Commanders can push themselves harder and further than others. Threat level: Deadly.
23653	Sansha's Loyal Slaughterer	Asteroid Sansha's Nation Cruiser	Revelling in the symbiotic relationship of man and machine Sansha's Commanders can push themselves harder and further than others. Threat level: Deadly.
23654	Sansha's Loyal Execrator	Asteroid Sansha's Nation Cruiser	Revelling in the symbiotic relationship of man and machine Sansha's Commanders can push themselves harder and further than others. Threat level: Deadly.
33136	Sansha Clone Soldier Trainer	Asteroid Sansha's Nation Cruiser	With the advent of clone soldiers, a new breed of pirate has arisen to take advantage of their existence. CONCORD, which had been content to leave the pirates be so long as they remained within their own territories, sees the presence of pirate-affiliated clone soldiers as a major threat to the safety of the cluster, and will go to extraordinary means to disrupt their operations.\n\nThis Sansha's Nation pirate is a trainer, in charge of funds, equipment and locales used in the preparation and deployment of clone soldiers loyal to the faction. For the Sansha this involves making sure there's a steady supply of slaves who are able to function in various ancillary services, up to and including equipment checks, training grounds maintenance, and training dummies.
33142	Sansha Clone Soldier Recruiter	Asteroid Sansha's Nation Cruiser	With the advent of clone soldiers, a new breed of pirate has arisen to take advantage of their existence. CONCORD, which had been content to leave the pirates be so long as they remained within their own territories, sees the presence of pirate-affiliated clone soldiers as a major threat to the safety of the cluster, and will go to extraordinary means to disrupt their operations. \n\nThis Sansha's Nation pirate is a recruiter, in charge of scouting vulnerable areas - remote planets, isolated outposts, interstellar colonies and other places that hold human life - with the aim of bringing in new recruits for the pirates' clone soldier programs. The Sansha have trouble acquiring voluntary recruits at the best of times, and so they've put a lot of effort in finding and training people who can continue fighting beyond even death itself. 
33163	Sansha Clone Soldier Transporter	Asteroid Sansha's Nation Cruiser	With the advent of clone soldiers, a new breed of pirate has arisen to take advantage of their existence. CONCORD, which had been content to leave the pirates be so long as they remained within their own territories, sees the presence of pirate-affiliated clone soldiers as a major threat to the safety of the cluster, and will go to extraordinary means to disrupt their operations. \n\nThis Sansha's Nation pirate is a transporter, responsible for the swift conveyance of clone soldiers to their intended destination. With the Sansha this tends to involve small clusters of isolated populations that are fighting back with every shred of strength they have, and need to be softened up before Nation comes in to bring a final, quiet peace.  
33183	Sansha Clone Soldier Negotiator	Asteroid Sansha's Nation Cruiser	With the advent of clone soldiers, a new breed of pirate has arisen to take advantage of their existence. CONCORD, which had been content to leave the pirates be so long as they remained within their own territories, sees the presence of pirate-affiliated clone soldiers as a major threat to the safety of the cluster, and will go to extraordinary means to disrupt their operations. \n\nThis Sansha's Nation pirate is a negotiator, a fixer who establishes contracts between pirate-trained clone soldiers and those who, despite the horrors of Nation, are drawn like flies to a powerful, unyielding empire staffed by an upper level of geniuses, a lower level of unstoppable drones, and now a section of soldiers that cannot be killed.
10025	Sansha's Servant	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Very low
10026	Sansha's Scavenger	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Moderate
10027	Sansha's Savage	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Significant
10028	Sansha's Plague	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: High
10273	Sansha's Minion	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Low
11032	Sansha's Ravener	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Moderate
11033	Sansha's Enslaver	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: High
11034	Sansha's Slavehunter	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Significant
11035	Sansha's Butcher	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
13045	Sansha's Loyal Ravener	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
13046	Sansha's Loyal Scavanger	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
13047	Sansha's Loyal Minion	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: High
13048	Sansha's Loyal Servant	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: High
23360	Sansha's Loyal Savage	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Significant
23361	Sansha's Loyal Slavehunter	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Significant
23362	Sansha's Loyal Enslaver	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
23363	Sansha's Loyal Plague	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
23364	Sansha's Loyal Manslayer	Asteroid Sansha's Nation Frigate	This is a fighter for Sansha's Nation. It is protecting the assets of Sansha's Nation and may attack anyone it perceives as a threat or easy pickings. Threat level: Very high
